User_ID,Age,Gender,Occupation,Country_Region,Stress_Level_Before,Stress_Level_After,Mood_Score,Sleep_Hours,Meditation_Minutes_Per_Day,Yoga_Minutes_Per_Day,Affirmations_Per_Day,Reels_Viewed_Per_Day,Podcast_Listening_Minutes,Audiobook_Listening_Minutes,App_Usage_Minutes_Per_Day,Streak_Days,Challenge_Participation,Subscription_Type,Productivity_Score,Mindfulness_Score,User_Satisfaction
USR1125,48,Female,Freelancer,UAE,4.4,3.8,10.0,5.0,4.0,1.1,4,7,23.8,6.7,37.9,26,Yes,Free,3.7,60.2,4.8
USR1126,20,Male,Working Professional,USA,7.9,6.0,8.5,8.2,35.4,4.1,3,6,10.4,47.7,90.3,10,No,Free,5.5,53.4,3.5
USR1127,35,Female,Entrepreneur,USA,4.4,3.8,8.9,7.4,0.6,43.0,1,8,26.3,22.3,97.8,55,Yes,Free,6.5,68.9,5.3
USR1128,24,Male,Student,UK,6.9,6.6,7.1,6.8,3.7,9.8,3,8,3.6,7.9,41.5,22,No,Free,4.6,38.6,3.3
USR1129,31,Male,Working Professional,Australia,8.4,7.6,8.5,7.1,15.6,13.6,5,12,17.6,11.9,77.1,73,Yes,Premium,4.3,61.7,6.0
USR1130,35,Male,Student,Singapore,4.7,4.1,7.9,4.9,14.4,26.3,1,8,36.6,4.1,86.7,75,Yes,Free,5.0,61.7,5.8
USR1131,35,Female,Freelancer,India,5.8,5.4,7.1,5.2,11.5,7.2,5,8,8.3,16.8,50.3,18,No,Free,3.6,53.7,3.6
USR1132,36,Male,Student,India,6.8,5.8,7.3,5.8,3.7,4.5,2,5,11.3,26.6,49.3,55,Yes,Free,3.4,43.8,4.8
USR1133,48,Female,Working Professional,UAE,7.9,6.6,7.3,8.1,2.7,34.0,8,7,59.0,58.3,121.5,21,Yes,Free,5.3,63.2,4.7
USR1134,36,Male,Working Professional,USA,6.0,5.1,7.9,6.7,4.1,22.7,5,8,11.0,2.1,52.9,11,No,Free,4.8,56.3,4.7
USR1135,29,Female,Entrepreneur,UK,4.9,4.7,9.7,7.9,10.5,22.3,3,10,0.1,2.5,59.2,7,No,Free,5.3,70.0,4.9
USR1136,41,Male,Working Professional,USA,3.2,3.0,8.6,9.1,14.7,16.6,4,14,70.6,10.7,100.1,37,No,Premium,6.8,66.3,6.5
USR1137,43,Female,Student,India,9.0,7.1,7.3,5.5,44.2,18.7,0,3,0.3,4.5,73.5,31,No,Free,4.3,80.8,5.0
USR1138,19,Female,Homemaker,Australia,7.3,6.4,5.9,6.5,9.4,2.4,2,7,21.7,25.8,61.2,81,Yes,Free,4.6,54.2,5.2
USR1139,37,Female,Working Professional,Australia,7.0,6.5,8.9,6.7,0.9,10.2,6,16,7.8,3.3,58.7,21,No,Free,2.9,64.3,5.8
USR1140,39,Male,Entrepreneur,USA,6.9,5.0,6.4,6.0,19.6,49.5,4,7,12.7,11.9,101.6,37,Yes,Free,5.0,55.1,4.8
USR1141,29,Male,Student,USA,7.6,7.1,7.0,7.7,6.0,4.1,3,8,15.8,8.9,41.8,49,Yes,Free,4.6,40.8,4.1
USR1142,45,Male,Freelancer,Germany,7.4,6.4,6.8,10.0,25.9,27.0,6,19,25.5,15.9,117.4,42,Yes,Premium,7.0,84.3,5.2
USR1143,30,Female,Working Professional,India,4.0,3.2,8.0,6.2,14.9,16.1,4,11,44.8,24.4,98.0,28,Yes,Premium,5.8,55.1,4.5
USR1144,33,Female,Student,UAE,4.3,3.6,7.9,7.4,12.7,0.5,2,9,53.4,10.5,64.3,44,Yes,Free,4.8,55.0,4.3
USR1145,30,Female,Freelancer,India,3.1,1.7,8.9,5.5,22.2,17.3,2,8,1.8,6.1,66.2,24,Yes,Free,6.1,38.3,3.9
USR1146,32,Male,Working Professional,UK,6.5,3.8,9.8,4.9,49.5,10.2,5,13,47.2,27.5,136.4,57,Yes,Premium,4.1,77.2,6.7
USR1147,21,Male,Homemaker,UAE,6.3,6.1,6.3,6.0,4.5,12.0,3,9,2.8,4.9,53.0,27,No,Free,3.4,40.6,3.9
USR1148,18,Male,Working Professional,Canada,8.5,8.2,7.4,7.0,6.1,1.1,5,12,1.7,15.5,39.2,5,No,Free,3.4,44.6,4.0
USR1149,47,Non-Binary,Working Professional,USA,2.6,1.6,10.0,7.3,9.4,35.2,5,7,62.4,47.3,113.0,15,No,Free,6.6,65.5,5.7
USR1150,23,Female,Working Professional,Canada,5.0,3.1,10.0,9.2,49.3,12.1,4,13,28.4,29.6,121.7,34,Yes,Premium,6.5,78.7,6.9
USR1151,22,Female,Entrepreneur,USA,7.2,5.6,6.7,7.3,34.7,3.1,0,9,3.3,8.1,70.6,14,No,Free,4.9,57.3,3.9
USR1152,18,Male,Working Professional,India,7.4,6.7,6.6,6.5,11.4,9.7,3,10,31.9,30.6,80.9,60,Yes,Premium,4.7,68.1,5.8
USR1153,25,Female,Working Professional,Singapore,6.7,5.8,7.5,7.9,12.1,43.0,5,10,21.1,34.9,110.8,44,Yes,Premium,4.9,66.5,5.3
USR1154,18,Female,Working Professional,Australia,5.3,4.6,7.7,7.5,10.3,14.9,2,8,12.5,5.9,57.8,8,No,Free,4.5,50.8,4.1
USR1155,48,Male,Working Professional,UK,6.0,5.6,8.8,7.2,11.7,24.2,7,5,34.6,28.3,82.7,33,Yes,Premium,4.5,55.0,5.2
USR1156,42,Female,Working Professional,USA,6.8,5.9,8.0,6.4,16.4,16.3,4,12,55.7,18.5,94.6,41,Yes,Premium,5.6,75.3,5.8
USR1157,25,Non-Binary,Entrepreneur,India,4.4,4.9,7.1,7.9,2.4,7.7,2,6,0.1,25.6,46.0,10,No,Free,5.1,39.4,3.3
USR1158,54,Female,Working Professional,India,5.7,6.0,7.6,7.1,15.2,1.4,5,6,4.8,5.3,37.1,5,Yes,Free,3.9,41.9,2.7
USR1159,41,Female,Retired,UK,3.9,1.6,10.0,6.9,44.8,9.8,7,11,2.0,41.7,94.6,19,Yes,Free,6.8,65.6,5.1
USR1160,28,Male,Student,Australia,7.8,4.6,9.7,9.5,85.9,3.4,4,5,2.0,12.8,114.9,24,No,Free,6.3,94.3,6.4
USR1161,18,Male,Freelancer,USA,4.6,3.0,8.6,7.8,7.1,45.3,5,8,58.3,6.5,108.2,58,Yes,Free,6.2,69.5,6.1
USR1162,54,Non-Binary,Entrepreneur,Germany,5.0,3.2,8.1,7.6,13.7,19.1,3,6,55.0,8.2,93.0,57,No,Free,5.8,60.5,5.4
USR1163,18,Male,Student,India,6.2,5.2,9.1,5.9,29.1,6.4,5,12,27.7,6.4,80.7,22,No,Free,5.1,76.2,4.9
USR1164,18,Female,Entrepreneur,USA,8.1,7.6,5.9,6.1,11.9,10.0,4,10,35.6,12.4,64.3,34,Yes,Premium,2.9,48.5,4.0
USR1165,42,Female,Working Professional,India,7.0,5.9,8.6,8.6,17.5,18.5,6,5,37.7,1.1,79.0,28,No,Free,6.0,71.0,4.4
USR1166,56,Female,Entrepreneur,USA,8.7,7.7,6.7,7.4,7.9,1.6,2,8,1.2,5.8,34.8,9,Yes,Free,4.4,49.3,4.0
USR1167,45,Non-Binary,Freelancer,India,7.4,7.9,5.5,5.3,3.5,2.5,1,8,2.5,9.2,33.1,10,Yes,Free,3.5,49.1,2.8
USR1168,37,Male,Working Professional,Singapore,5.9,4.6,8.4,7.1,7.7,2.9,1,6,7.6,6.7,30.9,3,Yes,Free,4.1,47.7,4.2
USR1169,37,Male,Student,India,7.2,5.9,7.3,8.0,1.2,9.8,8,12,35.7,0.2,59.5,8,No,Free,5.5,48.8,4.0
USR1170,40,Male,Working Professional,UAE,8.6,7.9,7.4,6.0,17.8,18.6,5,5,12.8,13.0,67.6,11,No,Free,2.8,40.8,3.2
USR1171,39,Female,Student,USA,6.3,6.0,6.9,7.3,4.4,4.5,4,8,14.0,2.3,39.4,24,Yes,Free,3.7,60.1,4.4
USR1172,34,Male,Student,Singapore,7.4,6.3,7.5,6.9,15.6,9.1,3,12,20.2,13.6,74.3,27,Yes,Premium,4.5,57.6,5.8
USR1173,33,Male,Student,UK,5.6,4.6,8.7,8.1,11.9,15.5,8,10,35.9,11.9,81.6,26,No,Premium,5.2,66.4,5.4
USR1174,31,Female,Working Professional,UAE,6.7,5.5,7.5,7.0,30.0,16.5,1,10,43.8,11.0,100.5,29,No,Free,4.4,64.0,5.2
USR1175,24,Female,Homemaker,India,5.6,5.0,8.4,5.5,20.2,11.0,7,10,23.0,11.5,76.1,44,Yes,Premium,5.5,53.5,5.5
USR1176,29,Male,Student,Australia,7.9,6.2,7.2,7.4,22.7,11.0,4,15,34.3,14.4,92.3,25,Yes,Premium,3.9,65.4,5.2
USR1177,18,Male,Student,UAE,6.4,5.2,9.2,5.6,12.6,35.3,6,5,8.1,9.0,82.3,38,No,Free,3.8,70.0,5.4
USR1178,31,Female,Freelancer,India,6.3,5.2,7.7,6.6,17.9,45.0,5,13,46.5,12.8,117.5,45,No,Premium,5.5,73.7,6.2
USR1179,22,Male,Student,India,7.6,5.1,8.5,5.2,13.2,60.0,8,7,27.9,18.9,111.7,36,Yes,Premium,5.0,97.4,6.5
USR1180,20,Male,Student,USA,5.8,4.6,6.7,5.9,20.5,19.8,3,10,8.3,6.3,66.7,88,Yes,Free,4.1,70.7,5.9
USR1181,33,Male,Student,UAE,6.4,6.0,7.1,8.4,2.0,2.5,6,6,10.9,29.6,46.3,5,No,Free,5.7,50.0,4.2
USR1182,45,Female,Entrepreneur,USA,7.7,6.5,7.8,6.7,1.6,2.9,5,10,1.9,23.8,41.8,20,Yes,Free,3.9,49.7,4.7
USR1183,41,Male,Homemaker,USA,8.8,8.2,6.8,6.5,18.6,5.0,1,6,40.2,74.1,94.2,13,No,Free,3.3,42.9,3.8
USR1184,18,Non-Binary,Working Professional,India,5.1,4.4,8.9,5.3,13.5,12.6,5,10,78.4,21.3,100.0,33,Yes,Premium,4.3,62.7,6.0
USR1185,22,Female,Freelancer,India,6.8,6.5,7.1,7.5,5.5,37.6,3,7,13.0,12.8,87.3,12,Yes,Free,4.1,62.4,4.2
USR1186,41,Female,Working Professional,Germany,8.8,7.5,7.2,6.4,19.7,26.7,4,11,20.0,54.0,112.0,48,Yes,Premium,4.8,62.0,5.1
USR1187,22,Male,Freelancer,India,6.1,5.0,9.6,9.9,18.9,23.4,6,11,36.9,17.7,103.5,36,No,Premium,6.4,76.5,6.4
USR1188,29,Female,Freelancer,UK,4.6,4.1,8.2,6.6,28.5,10.5,4,10,27.0,22.2,82.1,109,Yes,Premium,5.1,79.2,7.0
USR1189,37,Female,Freelancer,UAE,5.9,3.8,10.0,7.5,24.6,36.8,6,14,20.8,17.1,112.8,47,Yes,Premium,6.1,75.9,6.7
USR1190,22,Female,Working Professional,India,5.5,3.8,8.1,5.9,15.5,21.1,4,7,0.8,11.8,66.0,56,Yes,Free,4.5,74.0,6.1
USR1191,33,Female,Student,Canada,6.2,5.7,7.8,6.8,18.8,2.1,0,10,44.1,1.3,72.1,13,No,Free,5.0,47.5,4.0
USR1192,18,Female,Working Professional,India,7.6,6.1,7.2,8.0,15.2,32.6,6,12,46.9,33.0,114.5,34,No,Premium,5.0,77.8,4.9
USR1193,25,Female,Retired,UK,5.9,5.5,8.2,5.3,5.8,3.8,2,15,35.3,63.3,96.3,19,No,Free,3.4,44.1,3.1
USR1194,35,Female,Working Professional,India,7.3,6.7,6.1,7.0,8.6,1.0,3,12,11.6,1.0,46.4,41,No,Free,4.1,69.0,4.7
USR1195,18,Female,Homemaker,Australia,4.2,2.6,8.7,7.3,15.5,20.8,5,8,43.0,34.2,97.3,29,Yes,Premium,4.9,58.5,5.9
USR1196,36,Male,Entrepreneur,USA,6.1,3.8,9.9,4.5,72.9,20.7,4,10,32.4,14.2,139.8,88,Yes,Premium,5.8,95.9,7.7
USR1197,31,Male,Student,USA,7.9,7.1,6.3,8.4,25.2,1.2,0,7,9.4,3.3,45.8,5,Yes,Free,4.7,44.8,4.3
USR1198,37,Male,Freelancer,UK,3.5,3.8,8.1,7.0,12.7,12.6,3,10,52.0,27.7,80.6,67,Yes,Premium,5.4,66.8,6.1
USR1199,34,Female,Freelancer,India,4.0,1.6,10.0,7.7,10.1,60.0,7,10,120.0,10.7,157.1,43,No,Premium,6.9,66.5,7.4
USR1200,45,Male,Entrepreneur,Australia,6.5,7.0,5.9,5.4,0.7,13.6,4,6,45.9,9.3,60.1,21,No,Free,2.9,51.4,3.6
USR1201,33,Male,Entrepreneur,USA,6.2,5.8,7.5,9.4,4.2,15.7,2,8,29.9,0.0,53.5,124,Yes,Free,5.5,48.4,6.0
USR1202,27,Female,Freelancer,Canada,7.2,6.5,7.6,5.7,11.8,10.9,3,10,42.5,22.1,81.7,64,Yes,Premium,4.3,65.4,5.6
USR1203,33,Female,Working Professional,India,3.4,2.4,7.9,4.0,11.4,1.0,1,10,21.0,9.3,56.7,53,Yes,Free,3.9,58.7,5.6
USR1204,37,Female,Homemaker,Canada,5.9,4.5,8.8,7.7,29.3,3.9,3,10,38.4,37.1,89.7,27,No,Free,5.8,64.3,5.3
USR1205,32,Male,Student,India,9.1,8.9,6.4,6.6,20.0,3.4,3,6,13.6,19.1,61.5,69,Yes,Free,3.3,57.1,5.0
USR1206,32,Female,Homemaker,USA,6.5,4.3,9.0,5.4,13.6,11.2,5,10,19.0,12.0,65.2,45,Yes,Premium,4.1,69.1,6.2
USR1207,24,Male,Entrepreneur,India,4.7,3.3,9.1,6.5,7.6,2.6,5,12,29.2,6.6,47.5,39,Yes,Free,5.3,46.6,5.5
USR1208,25,Male,Working Professional,Australia,10.0,8.5,6.6,6.3,10.6,10.3,4,6,50.4,40.2,89.7,34,Yes,Free,3.6,50.4,4.0
USR1209,18,Male,Freelancer,India,5.2,4.8,8.7,5.9,24.9,4.8,3,8,8.4,19.4,60.9,36,Yes,Free,3.8,68.9,5.3
USR1210,49,Male,Working Professional,UAE,3.3,1.8,10.0,7.7,37.4,28.6,2,11,45.6,23.5,139.9,49,No,Premium,6.8,80.6,8.1
USR1211,19,Female,Working Professional,UAE,8.2,6.2,8.6,7.1,36.1,2.4,7,4,6.4,12.3,69.7,33,No,Free,4.2,78.1,5.8
USR1212,25,Female,Working Professional,India,5.8,4.9,9.3,6.8,10.7,7.5,3,10,57.2,7.6,74.9,19,Yes,Free,4.9,77.0,6.0
USR1213,24,Male,Homemaker,UK,8.8,7.6,8.4,5.5,27.8,8.2,6,14,38.0,23.2,97.6,49,Yes,Premium,3.2,72.0,5.9
USR1214,40,Female,Entrepreneur,India,8.1,8.2,6.2,6.9,1.8,7.9,4,4,16.8,22.2,38.2,10,Yes,Free,3.6,46.3,3.2
USR1215,29,Female,Entrepreneur,USA,10.0,8.3,6.4,4.8,22.5,8.7,6,8,45.3,12.0,90.6,44,No,Premium,3.3,65.8,5.5
USR1216,44,Male,Student,Canada,5.4,3.8,9.7,7.3,14.3,53.7,3,4,48.6,62.5,135.3,43,Yes,Premium,6.4,51.1,5.8
USR1217,25,Female,Retired,Canada,7.9,6.3,9.7,7.7,18.5,26.8,6,12,59.6,14.1,110.4,72,Yes,Premium,4.8,77.4,6.8
USR1218,34,Male,Freelancer,UK,4.8,4.0,8.6,5.6,15.1,8.1,3,10,46.3,8.9,72.6,30,No,Free,4.5,71.6,4.4
USR1219,23,Female,Working Professional,India,7.5,6.1,8.2,6.3,14.5,9.1,6,16,16.1,10.3,73.1,40,No,Premium,3.8,59.5,4.5
USR1220,53,Female,Student,USA,7.3,6.5,7.1,5.5,10.8,18.8,4,11,17.6,22.0,75.8,30,Yes,Premium,3.6,73.1,4.4
USR1221,20,Male,Working Professional,India,9.1,7.6,7.5,6.1,10.2,25.1,7,9,50.0,17.2,89.3,64,Yes,Premium,3.4,59.8,5.8
USR1222,35,Male,Entrepreneur,Canada,8.2,8.0,4.7,5.0,0.3,2.5,3,11,58.4,4.3,63.0,7,No,Free,2.7,38.3,2.1
USR1223,38,Female,Freelancer,USA,5.3,5.3,7.4,5.7,10.1,18.1,3,10,22.4,73.5,108.7,72,No,Premium,4.5,54.4,4.7
USR1224,36,Female,Freelancer,Canada,7.6,7.5,7.3,5.1,1.8,20.2,4,10,0.2,8.4,51.5,26,No,Free,2.8,40.9,3.4
USR1225,30,Male,Working Professional,India,6.9,6.8,6.6,8.1,4.1,17.5,6,7,7.8,8.0,39.0,8,No,Free,4.2,71.7,3.3
USR1226,30,Female,Freelancer,USA,7.0,6.6,7.3,8.0,3.8,19.5,1,5,9.7,9.3,52.2,52,Yes,Free,5.5,59.6,4.5
USR1227,32,Female,Student,USA,7.4,4.8,10.0,10.0,74.9,33.4,5,7,43.6,11.9,149.2,38,No,Premium,7.3,100.0,6.8
USR1228,30,Female,Working Professional,India,6.7,4.9,8.3,7.0,5.5,33.3,2,6,1.0,7.5,55.2,9,Yes,Free,5.5,49.4,4.4
USR1229,41,Female,Freelancer,USA,4.0,2.7,8.9,7.2,2.0,6.2,6,9,4.8,6.2,29.8,11,No,Free,5.7,60.9,4.8
USR1230,54,Female,Student,Germany,7.3,5.6,8.5,6.0,21.8,18.1,3,12,59.9,19.4,111.1,91,Yes,Premium,4.7,64.9,6.3
USR1231,26,Female,Homemaker,UAE,5.0,3.1,10.0,8.3,29.3,18.8,4,6,3.4,29.1,76.1,36,No,Free,6.5,65.3,5.9
USR1232,18,Female,Working Professional,USA,5.2,4.3,8.4,6.7,27.0,22.3,4,10,43.5,13.2,107.6,75,No,Premium,5.4,84.4,6.2
USR1233,31,Male,Freelancer,USA,7.2,4.8,7.7,8.6,5.3,60.0,5,7,9.0,14.0,101.4,17,Yes,Free,5.6,61.4,4.2
USR1234,57,Male,Working Professional,India,6.1,4.9,7.9,7.0,12.4,0.2,2,8,21.7,0.6,41.4,6,No,Free,5.1,39.9,3.3
USR1235,23,Male,Working Professional,UAE,4.3,3.0,9.6,9.4,28.8,13.3,3,7,16.5,15.7,81.1,40,Yes,Premium,6.5,55.7,5.7
USR1236,48,Female,Student,India,7.0,5.7,7.3,6.5,29.5,12.0,4,10,21.8,19.6,93.1,38,Yes,Premium,5.1,66.7,4.3
USR1237,48,Female,Student,Singapore,6.8,6.4,7.3,8.1,16.5,3.7,5,12,11.1,1.2,51.4,31,Yes,Free,4.7,80.6,6.3
USR1238,26,Male,Entrepreneur,USA,6.9,5.1,9.8,6.9,40.7,11.0,4,12,53.9,21.8,123.7,43,Yes,Premium,5.5,71.4,6.5
USR1239,37,Female,Working Professional,USA,6.9,5.5,9.0,6.1,30.6,14.8,2,7,16.6,5.6,77.8,18,No,Free,4.8,51.5,4.7
USR1240,48,Female,Homemaker,UAE,4.5,4.4,7.6,6.5,13.0,1.1,3,2,0.9,74.0,61.1,6,No,Free,4.3,45.7,2.7
USR1241,28,Male,Entrepreneur,India,6.4,5.2,9.5,4.1,8.4,16.2,4,7,32.4,15.0,72.9,20,No,Free,4.0,52.4,4.9
USR1242,29,Non-Binary,Working Professional,UK,8.6,7.8,6.3,8.0,15.4,14.2,2,9,1.1,4.2,52.1,8,Yes,Free,3.8,56.2,3.6
USR1243,26,Male,Working Professional,USA,8.3,7.5,7.4,7.7,25.6,3.5,4,10,54.5,1.6,89.1,60,Yes,Free,5.0,69.5,5.9
USR1244,21,Male,Freelancer,India,5.5,5.0,7.9,8.6,0.1,3.5,4,8,4.8,0.6,22.5,53,Yes,Free,5.6,31.5,4.1
USR1245,25,Female,Entrepreneur,USA,7.9,5.8,9.6,6.6,72.4,11.9,3,5,13.4,1.4,115.7,44,Yes,Free,5.5,76.4,5.7
USR1246,19,Female,Entrepreneur,Canada,7.1,5.9,6.9,6.2,3.0,17.2,7,5,1.5,17.1,48.1,8,Yes,Free,4.2,45.0,3.5
USR1247,32,Male,Working Professional,Canada,6.5,6.5,6.5,5.0,9.5,25.1,0,11,16.5,29.0,87.4,12,Yes,Free,3.6,63.7,4.8
USR1248,24,Female,Homemaker,India,7.9,6.2,7.2,6.9,30.8,22.9,4,12,13.8,2.6,87.9,25,No,Free,4.6,60.6,3.6
USR1249,34,Female,Student,UAE,5.7,3.8,8.2,6.5,13.8,48.2,7,12,25.6,17.7,113.6,52,No,Premium,5.7,79.9,5.4
USR1250,18,Male,Entrepreneur,India,7.5,5.6,7.5,5.7,19.7,18.4,5,14,15.7,16.6,72.6,69,No,Premium,4.5,74.4,5.0
USR1251,35,Male,Entrepreneur,India,4.5,3.3,7.7,6.8,2.1,28.7,0,11,42.2,15.5,87.2,54,No,Free,6.0,50.0,5.3
USR1252,40,Female,Student,India,7.5,5.7,8.7,8.2,17.5,27.8,7,12,47.5,13.0,97.0,28,No,Premium,5.4,46.1,5.4
USR1253,18,Male,Working Professional,India,6.0,4.0,8.5,7.5,12.9,35.0,6,12,35.0,56.0,125.1,135,Yes,Premium,5.8,91.2,6.7
USR1254,35,Female,Student,India,6.4,5.6,7.2,6.1,6.8,0.1,1,5,17.0,19.6,40.0,7,Yes,Free,4.6,58.7,3.3
USR1255,44,Female,Working Professional,Singapore,6.6,5.6,5.9,8.6,7.0,40.5,0,5,23.7,46.5,97.4,46,Yes,Free,6.0,60.0,4.8
USR1256,19,Non-Binary,Homemaker,USA,2.7,1.0,10.0,7.6,84.8,15.7,5,13,18.1,14.9,140.7,47,No,Premium,7.1,92.5,6.3
USR1257,48,Male,Working Professional,India,4.6,1.8,9.7,7.4,78.9,19.2,4,15,54.0,13.3,165.2,39,Yes,Free,7.4,100.0,6.4
USR1258,36,Non-Binary,Student,India,8.2,5.8,8.0,7.3,11.8,9.6,6,10,21.7,29.8,67.9,40,No,Premium,5.0,54.6,4.9
USR1259,24,Female,Working Professional,Canada,7.2,5.4,9.3,6.5,29.4,14.0,3,14,36.4,28.6,106.6,66,Yes,Premium,6.1,77.9,8.4
USR1260,31,Male,Entrepreneur,Germany,9.2,9.0,7.3,7.7,10.8,11.8,4,10,33.7,10.3,68.0,42,Yes,Premium,3.9,44.2,4.6
USR1261,37,Male,Freelancer,India,3.9,2.5,8.2,5.2,10.5,12.1,3,8,35.2,90.0,102.1,63,No,Premium,3.7,64.3,6.6
USR1262,32,Male,Working Professional,India,8.3,8.1,5.9,6.2,1.7,1.6,1,8,42.2,39.5,64.2,10,No,Free,2.2,30.8,3.1
USR1263,37,Female,Student,India,7.7,5.2,9.0,6.3,50.5,19.7,0,14,7.0,1.9,102.7,51,Yes,Free,5.0,80.0,5.7
USR1264,22,Female,Entrepreneur,India,8.7,7.3,7.7,8.0,52.4,8.1,6,14,42.6,21.8,128.6,127,No,Premium,4.7,90.4,6.7
USR1265,33,Male,Homemaker,India,5.8,5.1,8.7,8.0,3.2,4.5,3,11,18.2,5.7,51.8,27,No,Free,5.2,46.5,4.5
USR1266,18,Female,Working Professional,USA,7.2,6.8,5.5,6.7,12.6,10.3,3,14,16.6,41.7,76.5,98,Yes,Premium,5.0,59.7,5.5
USR1267,30,Male,Student,India,5.7,4.2,9.0,7.0,14.1,18.7,7,16,25.7,27.9,94.6,29,Yes,Premium,5.6,76.9,5.7
USR1268,22,Female,Student,USA,6.6,4.2,9.4,7.2,20.9,11.5,7,12,51.4,13.8,91.6,60,Yes,Premium,5.7,69.5,6.7
USR1269,24,Male,Student,India,6.3,5.9,6.7,7.1,12.6,3.6,3,8,7.6,0.5,37.9,7,Yes,Free,4.7,56.5,3.8
USR1270,44,Female,Working Professional,Singapore,5.0,3.4,9.7,5.0,3.8,8.0,7,6,13.2,5.2,40.7,19,No,Free,4.4,85.2,5.4
USR1271,42,Female,Entrepreneur,UAE,7.2,5.8,6.8,6.4,21.2,12.7,1,5,13.4,0.6,60.7,28,Yes,Free,4.1,46.2,3.7
USR1272,38,Female,Working Professional,UK,8.4,8.9,7.3,7.6,5.6,1.6,3,11,19.2,2.3,31.1,25,Yes,Free,3.9,42.6,4.1
USR1273,21,Male,Homemaker,USA,7.8,7.4,7.7,8.5,48.3,10.3,7,10,58.1,25.2,130.3,50,Yes,Premium,5.2,66.2,5.1
USR1274,28,Male,Working Professional,USA,5.8,4.6,8.5,8.3,26.0,11.4,4,10,18.8,30.5,90.6,32,Yes,Premium,6.1,48.6,4.5
USR1275,44,Female,Freelancer,USA,5.9,3.7,8.1,7.3,18.6,51.7,4,9,29.0,19.5,117.9,100,Yes,Premium,6.4,99.9,6.8
USR1276,33,Male,Freelancer,Canada,5.8,4.9,7.9,7.5,23.4,6.1,2,11,11.0,13.8,64.0,7,No,Free,5.1,53.0,3.9
USR1277,55,Male,Student,USA,9.2,7.3,6.8,5.4,25.5,11.0,5,7,7.0,2.5,64.2,26,Yes,Free,3.3,39.8,3.5
USR1278,35,Male,Working Professional,Germany,9.7,8.6,6.6,4.3,15.1,11.3,4,11,65.4,15.7,90.2,64,Yes,Premium,2.6,60.5,4.8
USR1279,33,Female,Freelancer,Singapore,4.0,4.4,8.2,4.0,6.2,8.1,1,7,0.2,18.7,50.6,49,Yes,Free,3.3,47.0,4.7
USR1280,28,Female,Student,USA,7.7,6.4,7.9,10.0,41.2,0.9,3,11,2.6,6.8,77.8,33,Yes,Free,5.1,58.2,4.7
USR1281,33,Female,Working Professional,UK,7.8,6.3,7.7,8.6,12.7,8.4,5,12,41.4,16.4,78.1,40,No,Premium,4.4,56.0,5.6
USR1282,30,Male,Working Professional,India,6.7,6.1,6.6,5.5,10.6,15.6,3,10,21.1,13.2,64.3,34,No,Premium,4.0,59.5,5.3
USR1283,39,Male,Entrepreneur,India,5.1,3.6,8.1,6.5,9.1,6.1,5,9,25.7,13.6,60.8,18,No,Free,3.5,51.6,3.3
USR1284,41,Female,Working Professional,USA,8.1,5.7,9.2,6.5,34.2,9.8,4,8,50.7,34.9,112.8,37,Yes,Premium,6.0,78.3,6.4
USR1285,24,Female,Homemaker,India,7.8,7.0,6.7,8.6,22.2,14.0,4,5,5.9,9.5,59.7,30,No,Free,4.8,63.7,3.4
USR1286,18,Male,Working Professional,UAE,6.2,2.8,10.0,7.8,47.8,60.0,7,8,19.3,11.8,147.4,56,Yes,Premium,7.9,98.1,7.7
USR1287,18,Female,Homemaker,India,7.8,7.9,4.8,6.3,11.4,6.0,4,7,3.1,27.3,50.7,20,No,Free,2.4,53.6,3.7
USR1288,37,Male,Working Professional,USA,7.0,5.9,7.9,7.0,1.6,11.8,5,10,4.5,1.1,32.5,30,No,Free,3.8,42.5,3.6
USR1289,20,Female,Retired,UK,8.1,6.8,8.6,8.0,23.3,47.6,6,13,21.2,19.6,112.5,41,No,Premium,6.1,67.1,5.9
USR1290,18,Male,Working Professional,Canada,9.1,8.6,6.6,4.8,22.6,21.4,4,5,40.6,4.5,84.8,11,No,Free,3.4,66.0,3.6
USR1291,35,Female,Freelancer,USA,6.0,5.2,8.2,7.2,11.5,15.5,4,8,44.4,51.3,104.5,64,Yes,Premium,4.7,55.2,5.6
USR1292,56,Female,Freelancer,Germany,6.6,5.2,9.7,6.3,12.8,24.0,8,6,15.0,30.1,73.5,63,Yes,Premium,5.7,77.9,6.8
USR1293,31,Female,Working Professional,UK,5.9,5.0,8.1,5.5,10.2,9.6,2,14,56.4,22.5,86.2,30,Yes,Premium,3.4,50.6,4.8
USR1294,40,Male,Student,USA,4.6,3.1,8.7,6.4,23.5,16.6,3,9,16.6,26.5,86.7,55,Yes,Premium,6.0,59.0,6.2
USR1295,32,Female,Student,India,7.4,5.5,7.6,6.9,32.7,3.9,0,9,21.3,11.4,76.6,22,No,Free,4.6,62.3,4.1
USR1296,31,Male,Student,USA,4.8,3.9,8.5,6.8,26.7,10.1,4,7,18.3,12.4,74.1,25,Yes,Premium,4.9,65.2,5.7
USR1297,41,Male,Retired,Germany,9.1,7.4,8.4,6.9,60.3,6.7,1,6,1.3,18.5,98.5,20,No,Free,3.9,59.1,4.0
